epoch,fc8_acc,fc8_loss,loss,temporal_acc,temporal_loss,val_fc8_acc,val_fc8_loss,val_loss,val_temporal_acc,val_temporal_loss
0,0.6795146501893562,0.9577320711143301,1.0275856049080543,0.12508720350807256,69.85353092446802,0.41414405010438415,2.188600532232253,2.24917843421855,0.24921711899791232,60.57789945104675
1,0.8521277655969703,0.3779684386943972,0.4299296274534706,0.12518686466015547,51.96118630520823,0.46216075156576203,2.060768482751966,2.1111328112757315,0.24928235908141963,50.36432516672853
2,0.8798335658760216,0.2953300678945494,0.33485340118446816,0.12539864460833167,39.52333139883752,0.43606471816283926,2.334021568811325,2.376263409875455,0.24941283924843424,42.241837855988415
3,0.8958790113613714,0.25095781247980425,0.2833343450895564,0.12395355790312935,32.37653088945066,0.34929540709812107,2.3819897980686284,2.4208615714489614,0.24954331941544886,38.87177191868362
4,0.9058700418576838,0.22405387072135055,0.25226271417061,0.1234054215666733,28.208842375707597,0.3573851774530271,2.271887970131289,2.3080530956544263,0.24921711899791232,36.16512461779698
5,0.9131079330277058,0.20567359694192297,0.2308027039914848,0.12222194538568866,25.129105846887093,0.39339770354906056,2.7737062587932737,2.8057395627149697,0.24921711899791232,32.03330351269195
